1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	0	0	0	0	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
1	1.052	1260	1	52	-nan
